name,start,end,n_days,years,total_return,cagr,volatility,sharpe,sortino,max_drawdown,calmar,worst_day,best_day,worst_month,best_month,pct_positive_days,pct_positive_months,n_switches,window,leverage_below,strategy
MA->Cash (50d),1988-03-15,2026-06-08,9630,38.214285714285715,10.842648913654019,0.06681779276562838,0.10939742104200333,0.38356528857526173,0.524753934624279,-0.35431433636606435,0.18858337331457775,-0.06865148810579669,0.03807158586069903,-0.09126290640867207,0.09570913847802642,0.6815160955347871,0.6152173913043478,652,50,0.0,ma_to_cash
MA->Cash (100d),1988-05-25,2026-06-08,9580,38.01587301587302,18.252093064135387,0.08090602541964032,0.11302813046739521,0.49222476755189587,0.6789602231024464,-0.46830230151066743,0.17276452658603336,-0.06865148810579669,0.03807158586069903,-0.11240690090217698,0.09595263475135618,0.6602296450939458,0.648471615720524,425,100,0.0,ma_to_cash
MA->Cash (150d),1988-08-05,2026-06-08,9530,37.817460317460316,23.993245271416363,0.08883572516043525,0.11577807823984482,0.5480252816160422,0.7570163758191297,-0.2869233663705978,0.3096148155660933,-0.06865148810579669,0.04777948976201918,-0.09847954599817677,0.10946365941098013,0.6495278069254984,0.6703296703296703,332,150,0.0,ma_to_cash
MA->Cash (200d),1988-10-17,2026-06-08,9480,37.61904761904762,37.28196452835184,0.10174120701767153,0.11760991542660697,0.643382787792525,0.8932241802352276,-0.20550512897031337,0.4950786752985068,-0.06865148810579669,0.051150374135106036,-0.10658974068734006,0.10946365941098013,0.645042194092827,0.6887417218543046,224,200,0.0,ma_to_cash
MA->Cash (210d),1988-10-31,2026-06-08,9470,37.57936507936508,31.649096921503933,0.0971970707016554,0.1178331072445819,0.6076884324180704,0.8411781639109297,-0.23483960304999718,0.4138870507329303,-0.06865148810579669,0.051150374135106036,-0.10658974068734006,0.10946365941098013,0.6432946145723337,0.695364238410596,220,210,0.0,ma_to_cash
MA->Cash (250d),1988-12-28,2026-06-08,9430,37.42063492063492,34.60411029980383,0.10017326059756604,0.12082318070762328,0.6197223464961122,0.8600570241336367,-0.2326780009199666,0.43052312724666336,-0.06865148810579669,0.051150374135106036,-0.08823541032697091,0.11435608095053285,0.6371155885471899,0.6984478935698448,192,250,0.0,ma_to_cash
MA->Cash (252d),1988-12-30,2026-06-08,9428,37.41269841269841,31.279297459186694,0.09731639895497635,0.12108413464098491,0.5972641844356216,0.8273159252420718,-0.2747840637100615,0.35415590569931954,-0.06865148810579669,0.051150374135106036,-0.08823541032697091,0.11435608095053285,0.6362961391599491,0.6940133037694013,202,252,0.0,ma_to_cash
Buy & Hold S&P 500 TR,1988-01-05,2026-06-08,9679,38.40873015873016,63.65815173514095,0.11465618629462093,0.17866096023688144,0.5355753750929946,0.7566393533928132,-0.5525024106969596,0.20752160366139716,-0.11979863134313173,0.11581137462505198,-0.1679505612071044,0.12819402479140196,0.544891001136481,0.6601731601731602,0,buy&hold,,
